Date,Price,Open,High,Low,Change %
"Sep 04, 2019","1,552.35","1,547.10","1,557.38","1,533.81",0.37%
"Sep 03, 2019","1,546.70","1,529.60","1,549.90","1,521.51",1.07%
"Sep 02, 2019","1,530.34","1,520.10","1,533.81","1,519.15",0.69%
"Aug 30, 2019","1,519.85","1,527.60","1,533.45","1,517.43",-0.49%
"Aug 29, 2019","1,527.40","1,539.20","1,550.72","1,519.50",-0.74%
"Aug 28, 2019","1,538.80","1,541.80","1,547.03","1,531.55",-0.23%
"Aug 27, 2019","1,542.40","1,526.30","1,544.78","1,524.85",1.07%
"Aug 26, 2019","1,526.00","1,539.30","1,555.13","1,524.55",-0.01%
"Aug 23, 2019","1,526.10","1,499.00","1,530.11","1,493.05",1.84%
"Aug 22, 2019","1,498.60","1,502.20","1,504.68","1,491.85",-0.23%
"Aug 21, 2019","1,502.00","1,507.70","1,508.40","1,496.15",-0.32%
"Aug 20, 2019","1,506.85","1,495.60","1,508.60","1,492.85",0.79%
"Aug 19, 2019","1,495.00","1,511.15","1,513.00","1,492.65",-1.24%
"Aug 16, 2019","1,513.75","1,523.90","1,527.75","1,504.20",-0.60%
"Aug 15, 2019","1,522.95","1,517.05","1,527.00","1,508.22",0.45%
"Aug 14, 2019","1,516.08","1,501.38","1,524.30","1,494.34",1.00%
"Aug 13, 2019","1,501.14","1,510.74","1,534.75","1,481.38",-0.66%
"Aug 12, 2019","1,511.16","1,497.65","1,517.95","1,487.91",0.96%
"Aug 09, 2019","1,496.84","1,501.20","1,508.40","1,494.69",-0.21%
"Aug 08, 2019","1,500.00","1,501.50","1,509.72","1,490.08",-0.05%
"Aug 07, 2019","1,500.80","1,474.25","1,510.28","1,472.28",1.83%
"Aug 06, 2019","1,473.87","1,464.00","1,475.04","1,456.61",0.70%
"Aug 05, 2019","1,463.60","1,440.65","1,470.05","1,437.03",1.61%
"Aug 02, 2019","1,440.45","1,445.80","1,448.23","1,430.20",-0.32%
"Aug 01, 2019","1,445.06","1,411.34","1,445.98","1,400.65",2.23%
"Jul 31, 2019","1,413.55","1,431.05","1,433.07","1,411.42",-1.19%
"Jul 30, 2019","1,430.60","1,426.84","1,433.12","1,422.12",0.27%
"Jul 29, 2019","1,426.69","1,419.49","1,428.46","1,416.98",0.59%
"Jul 26, 2019","1,418.31","1,414.40","1,424.83","1,413.72",0.30%
"Jul 25, 2019","1,414.13","1,426.30","1,433.84","1,411.08",-0.82%
"Jul 24, 2019","1,425.80","1,417.55","1,429.55","1,416.43",0.62%
"Jul 23, 2019","1,416.99","1,425.15","1,429.25","1,414.29",-0.54%
"Jul 22, 2019","1,424.72","1,425.15","1,429.77","1,422.34",-0.01%
"Jul 19, 2019","1,424.91","1,446.40","1,452.96","1,420.40",-1.46%
"Jul 18, 2019","1,446.00","1,426.80","1,448.35","1,414.68",1.36%
"Jul 17, 2019","1,426.60","1,406.59","1,427.00","1,400.18",1.47%
"Jul 16, 2019","1,405.93","1,415.05","1,418.34","1,401.23",-0.55%
"Jul 15, 2019","1,413.68","1,415.75","1,419.75","1,407.69",-0.13%
"Jul 12, 2019","1,415.49","1,403.90","1,417.09","1,403.12",0.85%
"Jul 11, 2019","1,403.60","1,419.20","1,426.21","1,401.58",-1.07%
"Jul 10, 2019","1,418.80","1,397.80","1,419.21","1,389.88",1.50%
"Jul 09, 2019","1,397.80","1,395.60","1,400.13","1,386.35",0.19%
"Jul 08, 2019","1,395.20","1,400.05","1,408.03","1,391.79",-0.31%
"Jul 05, 2019","1,399.55","1,415.80","1,424.24","1,386.97",-1.11%
"Jul 04, 2019","1,415.19","1,419.59","1,422.02","1,410.43",-0.24%
"Jul 03, 2019","1,418.54","1,419.95","1,436.29","1,412.52",0.02%
"Jul 02, 2019","1,418.19","1,383.55","1,419.80","1,383.55",2.47%
"Jul 01, 2019","1,384.06","1,392.83","1,397.69","1,381.84",-1.78%
"Jun 28, 2019","1,409.10","1,409.56","1,424.67","1,406.64",-0.01%
"Jun 27, 2019","1,409.28","1,409.55","1,411.94","1,400.23",0.07%
"Jun 26, 2019","1,408.35","1,423.90","1,424.03","1,402.37",-1.02%
"Jun 25, 2019","1,422.85","1,419.17","1,438.99","1,412.30",0.26%
"Jun 24, 2019","1,419.15","1,401.35","1,421.20","1,400.33",1.47%
"Jun 21, 2019","1,398.65","1,388.22","1,411.08","1,382.44",0.78%
"Jun 20, 2019","1,387.78","1,360.34","1,393.30","1,357.66",2.05%
"Jun 19, 2019","1,359.87","1,346.55","1,362.50","1,341.19",1.02%
"Jun 18, 2019","1,346.08","1,340.30","1,354.68","1,338.54",0.51%
"Jun 17, 2019","1,339.29","1,342.05","1,343.53","1,332.83",-0.15%
"Jun 14, 2019","1,341.33","1,341.70","1,358.40","1,337.88",-0.05%
"Jun 13, 2019","1,341.95","1,334.00","1,343.41","1,332.22",0.66%
"Jun 12, 2019","1,333.16","1,327.05","1,338.58","1,326.04",0.49%
"Jun 11, 2019","1,326.66","1,328.40","1,330.22","1,319.74",-0.08%
"Jun 10, 2019","1,327.73","1,335.94","1,337.77","1,324.90",-0.94%
"Jun 07, 2019","1,340.30","1,335.45","1,348.45","1,330.08",0.41%
"Jun 06, 2019","1,334.80","1,331.99","1,340.09","1,327.26",0.38%
"Jun 05, 2019","1,329.78","1,325.50","1,344.24","1,324.53",0.37%
"Jun 04, 2019","1,324.88","1,325.05","1,329.41","1,319.90",0.01%
"Jun 03, 2019","1,324.77","1,307.40","1,328.34","1,306.62",1.50%
"May 31, 2019","1,305.25","1,288.35","1,307.11","1,288.00",1.30%
"May 30, 2019","1,288.50","1,279.74","1,289.24","1,274.82",0.73%
"May 29, 2019","1,279.20","1,279.56","1,285.79","1,278.88",0.01%
"May 28, 2019","1,279.06","1,285.55","1,286.75","1,276.01",-0.45%
"May 27, 2019","1,284.80","1,285.80","1,287.69","1,283.68",0.01%
"May 24, 2019","1,284.65","1,283.55","1,285.59","1,280.59",0.12%
"May 23, 2019","1,283.05","1,273.80","1,287.62","1,272.61",0.76%
"May 22, 2019","1,273.36","1,274.74","1,277.59","1,272.28",-0.11%
"May 21, 2019","1,274.72","1,278.10","1,278.16","1,269.34",-0.22%
"May 20, 2019","1,277.49","1,277.80","1,279.32","1,273.60",0.03%
"May 17, 2019","1,277.15","1,286.50","1,289.24","1,274.91",-0.72%
"May 16, 2019","1,286.40","1,296.90","1,299.06","1,284.06",-0.77%
"May 15, 2019","1,296.42","1,297.17","1,301.18","1,292.85",-0.03%
"May 14, 2019","1,296.78","1,300.24","1,303.47","1,293.52",-0.22%
"May 13, 2019","1,299.66","1,286.71","1,301.50","1,281.77",1.09%
"May 10, 2019","1,285.60","1,284.34","1,289.60","1,283.10",0.14%
"May 09, 2019","1,283.74","1,280.74","1,288.57","1,279.43",0.25%
"May 08, 2019","1,280.53","1,284.15","1,291.73","1,279.37",-0.29%
"May 07, 2019","1,284.30","1,281.10","1,286.37","1,278.04",0.33%
"May 06, 2019","1,280.07","1,281.19","1,285.90","1,276.85",0.09%
"May 03, 2019","1,278.94","1,270.74","1,282.84","1,268.90",0.68%
"May 02, 2019","1,270.29","1,276.94","1,278.18","1,266.18",-0.48%
"May 01, 2019","1,276.35","1,283.59","1,287.38","1,273.16",-0.55%
"Apr 30, 2019","1,283.35","1,279.98","1,286.58","1,279.69",0.30%
"Apr 29, 2019","1,279.55","1,286.55","1,287.00","1,277.97",-0.49%
"Apr 26, 2019","1,285.85","1,277.27","1,289.01","1,276.05",0.70%
"Apr 25, 2019","1,276.95","1,275.60","1,282.81","1,273.35",0.16%
"Apr 24, 2019","1,274.96","1,272.30","1,278.79","1,268.58",0.22%
"Apr 23, 2019","1,272.15","1,275.40","1,276.83","1,266.25",-0.20%
"Apr 22, 2019","1,274.68","1,275.83","1,280.14","1,273.66",-0.03%
"Apr 18, 2019","1,275.01","1,273.49","1,277.97","1,271.07",0.10%
"Apr 17, 2019","1,273.74","1,276.84","1,280.01","1,272.94",-0.19%
"Apr 16, 2019","1,276.17","1,287.90","1,288.85","1,272.94",-0.89%
"Apr 15, 2019","1,287.64","1,290.60","1,292.08","1,282.37",-0.18%
"Apr 12, 2019","1,290.00","1,292.30","1,296.10","1,290.09",-0.18%
"Apr 11, 2019","1,292.34","1,308.10","1,309.37","1,289.66",-1.18%
"Apr 10, 2019","1,307.80","1,304.09","1,310.96","1,301.06",0.30%
"Apr 09, 2019","1,303.89","1,297.65","1,306.50","1,296.57",0.52%
"Apr 08, 2019","1,297.17","1,291.80","1,303.97","1,291.39",0.45%
"Apr 05, 2019","1,291.30","1,292.44","1,293.69","1,284.44",-0.06%
"Apr 04, 2019","1,292.13","1,290.10","1,294.55","1,280.91",0.19%
"Apr 03, 2019","1,289.66","1,292.34","1,294.81","1,288.34",-0.24%
"Apr 02, 2019","1,292.75","1,287.55","1,293.15","1,285.17",0.41%
"Apr 01, 2019","1,287.42","1,291.48","1,297.23","1,286.64",-0.35%
"Mar 29, 2019","1,291.90","1,290.59","1,300.01","1,286.77",0.14%
"Mar 28, 2019","1,290.15","1,309.85","1,312.48","1,288.58",-1.47%
"Mar 27, 2019","1,309.46","1,315.61","1,319.60","1,308.03",-0.45%
"Mar 26, 2019","1,315.42","1,321.80","1,323.41","1,312.69",-0.48%
"Mar 25, 2019","1,321.80","1,313.35","1,324.57","1,310.97",0.66%
"Mar 22, 2019","1,313.13","1,309.55","1,315.20","1,306.81",0.28%
"Mar 21, 2019","1,309.45","1,313.05","1,320.62","1,303.40",-0.23%
"Mar 20, 2019","1,312.48","1,305.74","1,317.03","1,298.58",0.45%
"Mar 19, 2019","1,306.55","1,303.60","1,311.19","1,302.50",0.22%
"Mar 18, 2019","1,303.70","1,302.34","1,306.89","1,298.19",0.18%
"Mar 15, 2019","1,301.38","1,296.15","1,306.79","1,293.82",0.39%
"Mar 14, 2019","1,296.28","1,309.76","1,310.53","1,292.83",-0.99%
"Mar 13, 2019","1,309.28","1,302.16","1,311.56","1,300.61",0.56%
"Mar 12, 2019","1,302.01","1,293.84","1,302.40","1,292.08",0.60%
"Mar 11, 2019","1,294.25","1,298.85","1,299.44","1,290.34",-0.32%
"Mar 08, 2019","1,298.40","1,285.78","1,300.85","1,285.18",0.98%
"Mar 07, 2019","1,285.74","1,286.71","1,289.10","1,281.27",-0.08%
"Mar 06, 2019","1,286.76","1,287.48","1,291.11","1,283.51",-0.05%
"Mar 05, 2019","1,287.43","1,286.67","1,289.92","1,281.10",0.06%
"Mar 04, 2019","1,286.67","1,293.61","1,297.35","1,282.88",-0.53%
"Mar 01, 2019","1,293.56","1,312.94","1,315.46","1,290.24",-1.48%
"Feb 28, 2019","1,313.05","1,319.87","1,327.44","1,312.41",-0.52%
"Feb 27, 2019","1,319.88","1,328.92","1,329.96","1,316.78",-0.68%
"Feb 26, 2019","1,328.96","1,327.11","1,330.40","1,323.44",0.14%
"Feb 25, 2019","1,327.13","1,328.89","1,332.80","1,325.15",-0.05%
"Feb 22, 2019","1,327.80","1,323.51","1,333.41","1,321.39",0.32%
"Feb 21, 2019","1,323.49","1,338.59","1,341.71","1,321.99",-1.12%
"Feb 20, 2019","1,338.49","1,341.24","1,347.11","1,336.79",-0.20%
"Feb 19, 2019","1,341.17","1,326.25","1,342.11","1,322.63",1.08%
"Feb 18, 2019","1,326.90","1,321.41","1,328.05","1,320.60",0.42%
"Feb 15, 2019","1,321.41","1,312.64","1,322.76","1,311.17",0.68%
"Feb 14, 2019","1,312.55","1,306.17","1,314.70","1,302.88",0.49%
"Feb 13, 2019","1,306.19","1,310.89","1,318.36","1,304.80",-0.36%
"Feb 12, 2019","1,310.90","1,308.22","1,315.10","1,306.44",0.20%
"Feb 11, 2019","1,308.32","1,314.55","1,315.01","1,303.69",-0.44%
"Feb 08, 2019","1,314.06","1,310.13","1,316.05","1,307.53",0.30%
"Feb 07, 2019","1,310.09","1,306.19","1,312.27","1,302.53",0.30%
"Feb 06, 2019","1,306.22","1,315.02","1,316.16","1,305.70",-0.67%
"Feb 05, 2019","1,315.02","1,311.73","1,317.13","1,310.59",0.25%
"Feb 04, 2019","1,311.75","1,318.13","1,319.11","1,308.50",-0.47%
"Feb 01, 2019","1,318.00","1,320.93","1,323.82","1,315.94",-0.22%
"Jan 31, 2019","1,320.94","1,319.87","1,326.65","1,317.39",0.08%
"Jan 30, 2019","1,319.91","1,311.95","1,323.67","1,308.81",0.61%
"Jan 29, 2019","1,311.93","1,303.53","1,312.34","1,302.45",0.64%
"Jan 28, 2019","1,303.53","1,303.82","1,304.79","1,297.54",0.02%
"Jan 25, 2019","1,303.22","1,280.93","1,303.78","1,279.71",1.74%
"Jan 24, 2019","1,280.94","1,282.42","1,285.19","1,276.79",-0.11%
"Jan 23, 2019","1,282.40","1,285.04","1,286.90","1,278.40",-0.21%
"Jan 22, 2019","1,285.04","1,279.94","1,285.84","1,277.21",0.37%
"Jan 21, 2019","1,280.28","1,281.64","1,283.95","1,276.58",-0.09%
"Jan 18, 2019","1,281.49","1,291.88","1,292.73","1,280.49",-0.81%
"Jan 17, 2019","1,291.90","1,293.55","1,295.62","1,288.67",-0.13%
"Jan 16, 2019","1,293.52","1,289.11","1,295.22","1,287.77",0.33%
"Jan 15, 2019","1,289.31","1,291.73","1,295.03","1,286.60",-0.19%
"Jan 14, 2019","1,291.73","1,287.70","1,296.21","1,287.45",0.29%
"Jan 11, 2019","1,288.00","1,286.30","1,295.55","1,286.01",0.13%
"Jan 10, 2019","1,286.38","1,293.13","1,297.47","1,285.99",-0.52%
"Jan 09, 2019","1,293.13","1,285.36","1,294.25","1,279.90",0.61%
"Jan 08, 2019","1,285.35","1,288.68","1,290.44","1,279.10",-0.26%
"Jan 07, 2019","1,288.67","1,286.01","1,295.42","1,282.53",0.29%
"Jan 04, 2019","1,284.92","1,294.04","1,298.68","1,276.66",-0.70%
"Jan 03, 2019","1,293.99","1,284.80","1,295.11","1,284.17",0.72%
"Jan 02, 2019","1,284.77","1,282.30","1,288.93","1,278.59",0.17%
"Jan 01, 2019","1,282.61","1,282.78","1,283.05","1,282.52",-0.02%
"Dec 31, 2018","1,282.82","1,280.20","1,284.34","1,277.31",0.16%
"Dec 28, 2018","1,280.75","1,275.23","1,282.34","1,274.19",0.43%
"Dec 27, 2018","1,275.22","1,266.89","1,279.30","1,266.42",0.65%
"Dec 26, 2018","1,266.98","1,270.75","1,279.33","1,264.56",-0.17%
"Dec 24, 2018","1,269.13","1,258.65","1,270.13","1,257.96",1.04%
"Dec 21, 2018","1,256.01","1,260.10","1,263.12","1,253.68",-0.33%
"Dec 20, 2018","1,260.15","1,243.40","1,266.70","1,242.70",1.35%
"Dec 19, 2018","1,243.40","1,249.37","1,258.44","1,241.49",-0.48%
"Dec 18, 2018","1,249.38","1,246.02","1,250.63","1,244.79",0.28%
"Dec 17, 2018","1,245.91","1,237.60","1,248.46","1,235.69",0.62%
"Dec 14, 2018","1,238.21","1,242.43","1,243.30","1,232.70",-0.34%
"Dec 13, 2018","1,242.46","1,245.69","1,247.14","1,240.05",-0.27%
"Dec 12, 2018","1,245.80","1,242.94","1,247.52","1,241.94",0.23%
"Dec 11, 2018","1,242.94","1,244.52","1,249.89","1,240.81",-0.13%
"Dec 10, 2018","1,244.58","1,250.76","1,250.85","1,241.47",-0.28%
"Dec 07, 2018","1,248.09","1,238.00","1,250.44","1,237.29",0.82%
"Dec 06, 2018","1,237.99","1,237.56","1,244.72","1,234.56",0.04%
"Dec 05, 2018","1,237.56","1,238.55","1,239.64","1,233.21",-0.08%
"Dec 04, 2018","1,238.55","1,231.03","1,242.22","1,230.34",0.61%
"Dec 03, 2018","1,231.07","1,223.19","1,235.19","1,221.22",0.75%
"Nov 30, 2018","1,221.96","1,223.95","1,225.95","1,216.49",-0.17%
"Nov 29, 2018","1,223.99","1,221.13","1,229.23","1,220.45",0.24%
"Nov 28, 2018","1,221.11","1,214.64","1,226.55","1,210.99",0.53%
"Nov 27, 2018","1,214.69","1,222.36","1,225.43","1,211.71",-0.63%
"Nov 26, 2018","1,222.37","1,224.04","1,228.44","1,221.45",-0.07%
"Nov 23, 2018","1,223.19","1,227.08","1,228.92","1,220.12",-0.35%
"Nov 22, 2018","1,227.45","1,226.02","1,229.45","1,224.81",0.12%
"Nov 21, 2018","1,226.02","1,221.53","1,230.33","1,219.52",0.37%
"Nov 20, 2018","1,221.55","1,224.06","1,229.04","1,219.69",-0.20%
"Nov 19, 2018","1,224.05","1,222.34","1,225.51","1,217.82",0.21%
"Nov 16, 2018","1,221.47","1,213.01","1,225.67","1,212.61",0.70%
"Nov 15, 2018","1,213.00","1,210.85","1,216.66","1,207.83",0.17%
"Nov 14, 2018","1,210.91","1,202.25","1,216.51","1,197.43",0.71%
"Nov 13, 2018","1,202.34","1,200.65","1,205.57","1,196.19",0.14%
"Nov 12, 2018","1,200.65","1,210.05","1,211.79","1,200.31",-0.74%
"Nov 09, 2018","1,209.59","1,223.54","1,224.09","1,206.53",-1.14%
"Nov 08, 2018","1,223.54","1,226.04","1,227.24","1,219.94",-0.21%
"Nov 07, 2018","1,226.10","1,226.92","1,236.20","1,223.13",-0.06%
"Nov 06, 2018","1,226.80","1,231.36","1,236.33","1,223.34",-0.37%
"Nov 05, 2018","1,231.30","1,233.09","1,235.32","1,226.77",-0.13%
"Nov 02, 2018","1,232.89","1,234.37","1,236.72","1,229.67",-0.03%
"Nov 01, 2018","1,233.23","1,215.24","1,237.74","1,214.69",1.54%
"Oct 31, 2018","1,214.54","1,223.04","1,223.50","1,211.82",-0.73%
"Oct 30, 2018","1,223.44","1,230.06","1,230.83","1,219.71",-0.51%
"Oct 29, 2018","1,229.74","1,234.15","1,235.73","1,224.31",-0.31%
"Oct 26, 2018","1,233.58","1,232.25","1,243.63","1,229.78",0.11%
"Oct 25, 2018","1,232.23","1,234.55","1,239.54","1,227.84",-0.16%
"Oct 24, 2018","1,234.22","1,230.52","1,234.24","1,225.42",0.30%
"Oct 23, 2018","1,230.48","1,222.15","1,239.94","1,221.65",0.68%
"Oct 22, 2018","1,222.17","1,228.06","1,229.78","1,219.95",-0.34%
"Oct 19, 2018","1,226.31","1,225.66","1,231.01","1,222.93",0.05%
"Oct 18, 2018","1,225.75","1,222.02","1,230.51","1,218.44",0.25%
"Oct 17, 2018","1,222.68","1,224.59","1,229.82","1,220.33",-0.14%
"Oct 16, 2018","1,224.43","1,227.17","1,232.71","1,223.35",-0.20%
"Oct 15, 2018","1,226.94","1,217.44","1,233.67","1,217.40",0.74%
"Oct 12, 2018","1,217.93","1,224.24","1,224.38","1,215.60",-0.52%
"Oct 11, 2018","1,224.33","1,194.95","1,226.51","1,191.10",2.47%
"Oct 10, 2018","1,194.78","1,189.66","1,194.98","1,185.13",0.43%
"Oct 09, 2018","1,189.62","1,188.63","1,192.19","1,183.24",0.14%
"Oct 08, 2018","1,188.01","1,203.15","1,204.31","1,183.57",-1.23%
"Oct 05, 2018","1,202.85","1,199.75","1,206.09","1,196.99",0.27%
"Oct 04, 2018","1,199.66","1,197.35","1,207.09","1,195.77",0.19%
"Oct 03, 2018","1,197.37","1,203.45","1,208.72","1,196.55",-0.48%
"Oct 02, 2018","1,203.10","1,188.86","1,208.52","1,188.44",1.23%
"Oct 01, 2018","1,188.46","1,192.19","1,192.51","1,184.46",-0.30%
"Sep 28, 2018","1,192.09","1,182.89","1,193.95","1,180.68",0.79%
"Sep 27, 2018","1,182.80","1,194.84","1,198.96","1,181.88",-0.98%
"Sep 26, 2018","1,194.46","1,201.23","1,202.84","1,190.41",-0.57%
"Sep 25, 2018","1,201.31","1,198.84","1,203.51","1,197.01",0.20%
"Sep 24, 2018","1,198.85","1,198.31","1,204.44","1,194.21",-0.06%
"Sep 21, 2018","1,199.55","1,207.48","1,211.39","1,191.76",-0.67%
"Sep 20, 2018","1,207.58","1,203.83","1,208.69","1,201.07",0.30%
"Sep 19, 2018","1,203.98","1,198.17","1,206.41","1,197.64",0.47%
"Sep 18, 2018","1,198.35","1,201.86","1,203.78","1,195.76",-0.21%
"Sep 17, 2018","1,200.93","1,193.18","1,205.17","1,192.76",0.60%
"Sep 14, 2018","1,193.71","1,201.76","1,208.94","1,192.93",-0.64%
"Sep 13, 2018","1,201.44","1,206.94","1,212.90","1,199.98",-0.39%
"Sep 12, 2018","1,206.19","1,198.65","1,208.85","1,192.51",0.66%
"Sep 11, 2018","1,198.29","1,195.43","1,199.60","1,187.57",0.20%
"Sep 10, 2018","1,195.88","1,195.41","1,198.72","1,191.40",0.00%
"Sep 07, 2018","1,195.85","1,199.97","1,203.80","1,193.19",-0.36%
"Sep 06, 2018","1,200.15","1,197.23","1,207.37","1,195.61",0.28%
"Sep 05, 2018","1,196.75","1,191.47","1,198.72","1,190.86",0.45%
"Sep 04, 2018","1,191.35","1,201.67","1,202.33","1,189.53",-0.82%
"Sep 03, 2018","1,201.15","1,200.29","1,204.20","1,195.64",0.01%
"Aug 31, 2018","1,201.09","1,200.58","1,209.17","1,198.42",0.10%
"Aug 30, 2018","1,199.88","1,206.58","1,208.05","1,196.20",-0.56%
"Aug 29, 2018","1,206.66","1,201.31","1,207.63","1,200.89",0.45%
"Aug 28, 2018","1,201.26","1,211.61","1,214.67","1,199.39",-0.83%
"Aug 27, 2018","1,211.34","1,206.94","1,212.63","1,202.86",0.45%
"Aug 24, 2018","1,205.96","1,185.41","1,208.83","1,183.12",1.74%
"Aug 23, 2018","1,185.31","1,195.94","1,196.84","1,183.67",-0.85%
"Aug 22, 2018","1,195.51","1,196.80","1,201.84","1,192.40",-0.05%
"Aug 21, 2018","1,196.13","1,190.61","1,197.13","1,187.47",0.47%
"Aug 20, 2018","1,190.53","1,183.74","1,191.26","1,182.61",0.49%
"Aug 17, 2018","1,184.77","1,173.73","1,185.34","1,171.82",0.90%
"Aug 16, 2018","1,174.16","1,175.57","1,182.25","1,160.19",-0.06%
"Aug 15, 2018","1,174.88","1,194.41","1,194.84","1,173.03",-1.60%
"Aug 14, 2018","1,194.03","1,194.19","1,198.99","1,191.99",0.03%
"Aug 13, 2018","1,193.64","1,211.24","1,214.07","1,191.61",-1.46%
"Aug 10, 2018","1,211.30","1,212.54","1,217.29","1,205.66",-0.09%
"Aug 09, 2018","1,212.34","1,213.94","1,217.64","1,210.64",-0.10%
"Aug 08, 2018","1,213.60","1,210.81","1,216.20","1,206.28",0.21%
"Aug 07, 2018","1,211.02","1,207.54","1,216.51","1,207.54",0.34%
"Aug 06, 2018","1,206.94","1,213.65","1,218.21","1,206.44",-0.53%
"Aug 03, 2018","1,213.43","1,208.09","1,220.38","1,204.28",0.45%
"Aug 02, 2018","1,207.96","1,215.46","1,221.39","1,207.03",-0.67%
"Aug 01, 2018","1,216.06","1,223.97","1,225.10","1,215.58",-0.64%
"Jul 31, 2018","1,223.83","1,221.78","1,228.52","1,214.48",0.17%
"Jul 30, 2018","1,221.80","1,222.96","1,225.44","1,218.86",-0.13%
"Jul 27, 2018","1,223.38","1,222.99","1,227.51","1,217.30",0.06%
"Jul 26, 2018","1,222.68","1,231.34","1,235.57","1,222.13",-0.73%
"Jul 25, 2018","1,231.61","1,224.34","1,234.51","1,223.02",0.58%
"Jul 24, 2018","1,224.55","1,224.94","1,229.76","1,218.08",0.00%
"Jul 23, 2018","1,224.54","1,231.55","1,235.50","1,222.07",-0.59%
"Jul 20, 2018","1,231.77","1,223.33","1,232.94","1,215.70",0.73%
"Jul 19, 2018","1,222.80","1,227.46","1,229.07","1,211.48",-0.36%
"Jul 18, 2018","1,227.18","1,227.47","1,229.54","1,221.07",-0.03%
"Jul 17, 2018","1,227.52","1,240.76","1,245.31","1,225.94",-1.07%
"Jul 16, 2018","1,240.82","1,241.41","1,245.90","1,238.13",-0.06%
"Jul 13, 2018","1,241.52","1,247.45","1,248.27","1,236.78",-0.45%
"Jul 12, 2018","1,247.15","1,242.14","1,248.93","1,241.23",0.40%
"Jul 11, 2018","1,242.16","1,255.88","1,257.10","1,241.28",-1.07%
"Jul 10, 2018","1,255.65","1,257.68","1,260.64","1,247.16",-0.17%
"Jul 09, 2018","1,257.77","1,255.13","1,266.26","1,255.02",0.22%
"Jul 06, 2018","1,254.98","1,257.50","1,258.96","1,252.54",-0.22%
"Jul 05, 2018","1,257.76","1,256.87","1,259.99","1,251.04",0.06%
"Jul 04, 2018","1,256.95","1,252.14","1,261.44","1,251.81",0.32%
"Jul 03, 2018","1,252.93","1,242.13","1,257.31","1,237.71",0.88%
"Jul 02, 2018","1,241.97","1,253.49","1,254.48","1,239.45",-0.88%
"Jun 29, 2018","1,253.00","1,247.99","1,256.04","1,246.06",0.38%
"Jun 28, 2018","1,248.28","1,251.96","1,254.42","1,245.67",-0.30%
"Jun 27, 2018","1,252.02","1,258.28","1,260.23","1,250.64",-0.55%
"Jun 26, 2018","1,258.98","1,266.11","1,268.04","1,254.54",-0.55%
"Jun 25, 2018","1,266.00","1,271.74","1,272.90","1,264.20",-0.26%
"Jun 22, 2018","1,269.28","1,267.30","1,271.27","1,266.48",0.16%
"Jun 21, 2018","1,267.20","1,268.34","1,270.47","1,261.23",-0.07%
"Jun 20, 2018","1,268.10","1,274.81","1,276.59","1,267.60",-0.52%
"Jun 19, 2018","1,274.77","1,278.56","1,284.43","1,270.28",-0.28%
"Jun 18, 2018","1,278.31","1,279.15","1,281.92","1,276.94",-0.12%
"Jun 15, 2018","1,279.84","1,302.26","1,303.33","1,275.30",-1.72%
"Jun 14, 2018","1,302.22","1,299.84","1,309.64","1,297.32",0.19%
"Jun 13, 2018","1,299.71","1,295.98","1,301.44","1,292.42",0.29%
"Jun 12, 2018","1,295.97","1,300.42","1,300.81","1,292.97",-0.32%
"Jun 11, 2018","1,300.15","1,299.40","1,302.50","1,293.96",0.11%
"Jun 08, 2018","1,298.75","1,297.03","1,300.93","1,293.84",0.13%
"Jun 07, 2018","1,297.13","1,296.98","1,303.30","1,294.87",0.01%
"Jun 06, 2018","1,297.00","1,296.58","1,302.10","1,293.77",0.07%
"Jun 05, 2018","1,296.14","1,292.34","1,300.81","1,289.77",0.32%
"Jun 04, 2018","1,291.98","1,293.16","1,298.26","1,290.18",-0.09%
"Jun 01, 2018","1,293.15","1,298.79","1,300.66","1,289.34",-0.40%
"May 31, 2018","1,298.32","1,301.56","1,306.69","1,297.75",-0.24%
"May 30, 2018","1,301.48","1,299.20","1,304.55","1,295.66",0.20%
"May 29, 2018","1,298.85","1,298.15","1,306.46","1,293.62",0.06%
"May 28, 2018","1,298.10","1,298.93","1,300.30","1,295.41",-0.27%
